index	date	category	url	title	body	title_google_translated	body_google_translated_distilbart_summarized
N20	2023-09-01	Social	https://n.news.naver.com/mnews/article/003/0012062727?sid=102	평택 환전소 침입 외국인 강도, 범행 4시간 뒤 해외 출국(종합)	"양효원 기자 = 경기 평택시 환전소에 침입해 8000달러(한화 약 1000만 원)을 훔쳐 달아난 2인조 외국인 강도 가운데 1명이 이미 해외 도주한 것으로 확인됐다. 나머지 1명은 인천공항에서 출국을 준비하다가 경찰에 붙잡혔다. 31일 평택경찰서에 따르면 타지키스탄 국적 외국인인 A(34)씨와 B(34)씨는 전날 낮 12시께 평택시 신장동 한 환전소에 침입, 총기 형태 물건을 보여주며 업주인 60대 여성을 위협하고 돈을 빼앗아 달아난 혐의를 받는다. A씨는 범행 4시간 30분여 만인 전날 오후 4시 35분께 인천공항을 통해 우즈베키스탄으로 출국했다. B씨는 다음 날인 이날 오전 1시 40분께 인천공항에서 출국 대기하다가 긴급 체포됐다. A씨와 B씨는 환전소에서 돈을 빼앗은 뒤 미리 준비한 도난 차를 타고 20㎞ 도주했다. 이후 해당 차를 버린 뒤 다른 차를 이용해 도주를 이어간 것으로 파악됐다. 이들이 첫 도주에 이용하고 버린 차량 안에서는 모의총기가 발견되기도 했다. A씨와 B씨는 도주 과정에서 같은 타지키스탄 국적 외국인 3명으로부터 도움받은 것으로 알려졌다. 이들은 A씨와 B씨를 공항으로 이동시키고 해외로 나가도록 탑승 수속을 밟는 과정에 관여한 것으로 전해졌다. 경찰은 이들 3명 외국인 역시 이날 오전 7시 30분께 인천공항에서 범인도피 혐의로 긴급체포했다. 경찰은 도주한 A씨에 대해 인터폴 공조를 요청하는 등 추적을 이어가고 있다. 아울러 검거한 B씨를 상대로 조사를 벌이고 있다. B씨는 경찰 조사에서 혐의 일부를 부인하고 있는 것으로 전해졌다. 경찰 관계자는 ""범행 후 먼 거리를 이동, 곧바로 해외로 나가면서 체포에 필요한 시간이 부족했던 부분이 있다""고 설명했다．"	Foreign robbers breaking into Pyeongtaek currency exchange office, leaving overseas 4 hours after the crime (comprehensive)	 One of the two foreign robbers who broke into a currency exchange office in Pyeongtaek, Gyeonggi-do and stole 8,000 dollars (about 10 million won) has already fled overseas . The other one was caught by the police while preparing to leave the country at Incheon International Airport . The police are continuing their pursuit of Mr. A, who has fled, by requesting Interpol cooperation .
N21	2023-09-01	Social	https://n.news.naver.com/mnews/article/025/0003304554?sid=102	검찰, '라임 환매 의혹' 미래에셋·유안타증권 압수수색	'라임 사태' 재수사에 착수한 검찰이 특혜성 환매 의혹을 규명하기 위해 31일 미래에셋증권과 유안타증권을 압수수색하고 있다. 서울남부지검 금융증권범죄합동수사부(단성한 부장검사)는 이날 오전 서울 중구 미래에셋증권과 유안타증권 본사에 수사관을 보내 2019년 라임 펀드 판매·환매와 관련한 자료를 확보하고 있다. 검찰은 금융감독원의 통보로 라임자산운용이 환매 중단 직전인 2019년 8∼9월 다선 야당 국회의원과 기업 등 특정 투자자에게 특혜성 환매를 해줬다는 의혹을 규명하기 위한 수사를 하고 있다. 지난 24일에는 금감원을 압수수색해 라임자산운용의 펀드 환매와 관련한 당국의 검사기록을 확보했다.	Prosecution seizes and searches Mirae Asset Yuanta Securities for 'lime buyback suspicion'	 Prosecutors seize and search Mirae Asset Securities and Yuanta Securities in Jung-gu, Seoul this morning to secure data related to the sale and redemption of lime funds in 2019 . Prosecutors are conducting an investigation to clarify the allegations that Lime Asset Management made preferential redemptions to certain investors, such as multi-elected opposition members of the National Assembly and companies, in August and September 2019 .
N22	2023-09-01	Social	https://n.news.naver.com/mnews/article/028/0002654700?sid=102	박정훈 대령 입건 이튿날…군검사 “무서운 일, 사본 잘 보관하라”	폭우 실종자를 찾다가 숨진 채아무개 상병 사건을 수사하던 군 검사가 해병대 수사관에 “사본을 떠놓고 잘 보관해 세상에서 없어지지 않게 해달라”는 등 수사 외압을 암시하는 정황이 녹음파일로 공개됐다. 군인권센터는 31일 서울 마포구 사무실에서 기자회견을 열고 해병대 수사단 관계자와 해군검찰단 소속 ㄱ검사의 통화 녹음파일 2개를 공개했다. 통화는 박정훈 전 해병대 수사단장이 수사 결과를 경북경찰청에 이첩한 2일과 다음날까지 이틀에 걸쳐 이뤄졌다. 3일 이뤄진 녹음파일을 들어보면, ㄱ검사는 “국방부 검찰단이 (수사자료를) 가져가게 된다면 처음부터 지금까지 조사했던 내용은 싹 날리고 수사를 다 처음부터 다시 할 계획이 혹시 있는 건 아닌지 우려된다”고 말한다. 그러자 해병대 수사관은 “그 시나리오처럼 된다면 다 무효가 되니까”라고 답했다. 이어 ㄱ검사는 “최악의 최악의 최악의 경우를 상상해서 말씀드리는 건데, 대비해놓는 게 어려운 일은 아니지 않느냐”며 “사본을 떠놓고 잘 보관해 세상에서 없어지지 않게 (해달라)”고 말했다. ㄱ검사가 “걱정된다”고 재차 말한 뒤, “너무 무서운 일입니다”라고 말하며 통화가 끝난다. 통화가 이뤄진 하루 전날인 지난 2일 박 대령은 임성근 해병대1사단장 등 8명을 업무상과실치사 혐의로 경찰에 사건을 이첩한 것이 국방부 장관의 지시를 어긴 것이라며 집단 항명 수괴 혐의로 입건됐다. 국방부 검찰단은 경북경찰청으로부터 이첩된 사건 자료를 다시 회수했다. 앞서 검찰단이 구체적으로 해당 수사관에게 법리 검토를 해준 점도 2일 녹음된 파일로 확인됐다. ㄱ검사는 임 사단장의 책임과 관련해 “(임 사단장이) 사건 현장에 방문해 위험을 충분히 인지하고 있었고 위험을 예견했어야 함에도 안전장비를 지급하지 않아 사건을 발생시켰다”고 수사관에게 설명했다. 임태훈 군인권센터 소장은 “무서운 일이라는 표현을 군검사가 했다”면서 “국방부 검찰단이 진실을 가리려고 하고 있고 모든 수사 기록을 뒤집어 엎어서 박 대령을 항명죄로 구속시켜 입막으려 하고 있다”고 했다. 항명죄 등으로 입건된 박 대령의 구속 전 피의자 심문(영장실질심사)은 9월1일 오전 10시 서울 용산구 중앙군사법원에서 열릴 예정이다.	The day after the arrest of Colonel Park Jung-hoon... Military Prosecutor “It’s a scary thing, keep a good copy”	 Military Human Rights Center released two audio recordings of a call between an official from the Marine Corps investigation team and a prosecutor from the Navy Prosecutor's Office . The phone call took place over two days, from the 2nd to the next day, when Park Jeong-hoon handed over the results of the investigation to the Gyeongbuk Provincial Police Agency . Colonel Park was booked on charges of mass mutiny, claiming that the transfer of the case to the police was against the instructions of the Minister of National Defense .
N23	2023-09-01	Social	https://n.news.naver.com/mnews/article/448/0000425555?sid=102	오늘밤 '슈퍼 블루문' 뜬다…놓치면 14년 후	오늘 밤 가장 큰 달인 '슈퍼 블루문'이 뜬다. 오늘을 놓치면 14년을 기다려야 하는데, 중부지방은 오후부터 날씨가 개 관측이 가능할 전망이다. 31일 한국천문연구원 등에 따르면 이날 올해 가장 큰 둥근달, 이른바 '슈퍼문'을 볼 수 있다. 슈퍼문은 달이 지구에 가장 가까운 지점인 근지점에 위치할 때 뜨는 보름달을 뜻하는데, 달이 지구에서 가장 멀리 떨어진 원지점 보름달(미니문)보다 14% 크고 밝기는 30% 밝게 관측된다. 또 블루문은 한 달에 2번째 뜨는 보름달을 뜻한다. 달은 약 29.53일을 주기로 위상이 변하기 때문에 2년 8개월마다 보름달이 한 달에 1번 더 뜨게 된다. 이 경우 한 계절에 보름달이 4번 뜨게 되는데, 이때 3번째 뜨는 보름달이 블루문이 된다. 슈퍼문과 블루문이 동시에 뜨는 경우는 드문 현상이라고 한다. 가장 최근은 2018년 1월 31일이었고, 다음은 14년 후인 2037년 1월 31일로 예정돼있다. 한국천문연구원에 따르면 오전 10시 36분에 지구에서 달이 가장 둥글고 크게 보이게 된다. 하지만 우리나라에서는 달이 뜨는 시간인 오후 7시 29분부터 관측이 가능하다. 슈퍼문 관측의 변수는 날씨인데, 기상청은 31일 전국이 흐린 가운데 오후부터 중부지방은 차차 맑아질 것으로 예보했다.	'Super Blue Moon' rises tonight... If you miss it, 14 years later	 Tonight, the biggest moon, the 'Super Blue Moon', rises . It is said to be a rare phenomenon for a supermoon and a blue moon to appear at the same time . According to the Korea Astronomical Research Institute, at 10:36 a.m., the moon will appear roundest and largest on Earth . The next supermoon is scheduled for January 31, 2037, 14 years later .
N24	2023-09-01	Social	https://n.news.naver.com/mnews/article/011/0004232607?sid=102	"서울시, 상암동에 새 소각장 건립 확정…주민단체 ""행정소송"" 반발"	"서울시가 신규 광역자원회수시설(생활폐기물 소각장) 건립지로 마포구 상암동을 최종 선정했다. 마포구 주민 단체는 행정소송도 불사하겠다며 반발했다. 서울시는 이달 24일 열린 제19차 광역자원회수시설 입지선정위원회에서 현 마포자원회수시설 부지 옆 상암동 481-6 등 2개 필지(총 2만1000㎡ 규모)를 신규 입지로 결정했다고 31일 밝혔다. 현 마포자원회수시설은 2035년까지 폐쇄한다. 그동안 서울에서 처리 못한 폐기물은 인천 수도권매립지로 보내졌지만 2026년부터 수도권매립지 생활폐기물 직매립이 금지되면서 추가 소각장 설치가 불가피해졌다. 이에 따라 서울시는 2020년 12월부터 입지선정위원회를 꾸려 하루 1000톤을 처리할 수 있는 신규 광역자원회수시설 건립을 추진했고 지난해 8월 상암동 일대를 최적 입지 후보지로 선정했다. 서울시는 입지 후보지를 선정한 후 인근 5㎞ 내 기상, 대기질, 위생·공중보건, 악취에 대한 현장조사와 칼퍼프 모델링(오염물질이 대기질에 미치는 영향을 측정하는 모델)을 이용한 전략환경영향평가를 시행한 결과 신규시설로 인한 주변 환경영향은 경미할 것으로 평가됐고 환경부와 협의를 완료했다고 설명했다. 서울시는 주민 반발과 미관을 고려해 새 자원회수시설을 모두 지하화한다. 청소차 전용도로, 폐기물저장소 등 주요 시설을 지하에 넣고 출입하는 청소차를 친환경 차량으로 전환해 무취·무해한 시설로 운영한다. 또 폐기물 처리 과정에 인공지능(AI), 사물인터넷(IoT) 등의 기술이 적용된 최첨단 자동화시스템과 오염방지설비를 도입하고 배출가스 관리는 법적 배출허용기준 대비 10배까지 강화할 방침이다. 지상부는 문화시설과 전망대, 놀이기구, 스카이워크 등을 설치해 시민과 관광객이 즐겨 찾는 공간으로 만든다. 상암동 주민을 위한 1000억원 규모의 편익시설은 수영장·헬스장·독서실·사우나·골프연습장·놀이공간 등으로 건립한다. 또 매년 기금을 조성해 주민 복리증진과 지역발전에 사용한다. 서울시는 이날 신규 자원회수시설 입지를 결정·고시한 후 예비타당성 조사와 사업계획 적정성 검토, 투자심사, 환경영향평가 등의 후속 절차를 밟는다. 마포구 주민 등으로 구성된 마포소각장 백지화 투쟁본부(백투본)는 즉각 반발했다. 백투본은 시 발표 직후 입장문을 내고 ""서울시는 합리적인 설명으로 주민의 이해를 구하는 노력조차 하지 않았다""며 “행정소송도 진행하고 주민들의 반대 집회도 있을 것”이라고 비판했다. 마포구는 “반대 의사 표명에도 서울시가 상암동 소각장 신규 입지를 최종 확정한 것에 매우 유감을 표한다”고 전했다."	"Seoul City confirms construction of new incinerator in Sangam-dong... Resident groups oppose ""administrative lawsuit"""	 The Seoul Metropolitan Government has finally selected Sangam-dong, Mapo-gu as the site for the construction of a new regional resource recovery facility (domestic waste incinerator) Resident groups in Mapo Gu protested, saying they would not hesitate to file an administrative lawsuit . The current Mapo resource . facility will be closed by 2035 .
N25	2023-09-01	Social	https://n.news.naver.com/mnews/article/001/0014163034?sid=102	법원, 가석방 없는 종신형 추진에 '신중 검토' 의견	"(서울=연합뉴스) 황윤기 기자 = 정부·여당이 추진하는 '가석방 없는 종신형'에 대해 대법원 법원행정처가 ""사형제도 폐지를 전제로 논의되는 것이 바람직하다""며 신중히 검토해야 한다는 의견을 국회에 밝혔다. 31일 시대전환 조정훈 의원실에 따르면 법원행정처는 가석방 없는 종신형을 도입하는 내용의 형법 개정안에 대한 국회 법제사법위원회의 의견 조회 요청에 이달 25일 이같이 회신했다. 법원행정처는 ""가석방 없는 종신형 제도에 관한 기존 논의는 위헌 논란이 많은 사형제도를 폐지하고 그에 대한 대체 수단으로 절대적 종신형을 도입하는 것을 전제로 한 것""이라며 ""사형제도를 존치한 채 가석방 없는 종신형을 도입하는 것은 추가 검토가 필요하다""고 했다. 법원행정처는 ""프랑스, 영국, 스위스, 이탈리아, 스웨덴 등 가석방 없는 종신형이 있는 나라의 상당수는 특정 범죄행위에 대해 예외적으로 특별 규정을 두고 있다""며 적용 범죄를 추가 연구해야 한다고 봤다. 법원행정처에 따르면 유럽평의회 소속 국가 중 사형제를 유지하는 나라는 없다. 가석방 없는 종신형을 규정하는 나라는 4개국이고 11개국이 예외적으로 가석방을 불허하며, 종신형 자체가 존재하지 않는 나라는 9개국이다. 미국은 알래스카를 제외한 49개 주에 가석방 없는 종신형 제도가 있다. 다만 법원행정처는 ""미국의 종신형 연구에 관한 상당수의 문헌은 해당 형벌이 지니는 잔혹성과 위헌성에 초점을 맞춰 비판적 논의를 전개하고 있다""고 설명했다. 법원행정처는 ""가석방 없는 종신형이 사형제에 비해 기본권 침해가 덜하다고 볼 수 없다는 견해도 있고, 선진국에서는 위헌성이 있다는 판단하에 폐지하는 추세""고 지적했다. 또 ""절대적 종신형은 죽음의 시기만을 변형시킨다는 의미 외에 형사정책적인 의미가 크다고 보기 어렵다""며 ""범죄 예방적 효과가 있다고 단정할 수 없고 교도행정에 큰 부담이 되는 측면이 있다""고 봤다. 법원행정처는 현행 20년으로 정해진 무기형의 최소 복역 기간을 연장하는 안에 대해서도 ""행상이 양호하지 않고 뉘우침이 뚜렷하지 않은 피고인은 가석방을 불허하면 충분하므로 굳이 최소 복역 기간을 늘릴 필요성이 크지 않다""며 신중히 검토해야 한다는 의견을 덧붙였다. 최근 흉악 범죄가 잇따라 발생하면서 정부와 여당은 가석방이 불가능한 절대적 종신형 도입을 추진하고 있다. 조 의원은 이 제도를 도입하는 내용의 형법 일부개정법률안을 이달 9일 대표 발의했다. water@yna.co.kr"	Court advises 'careful review' of life sentence without parole	" The Supreme Court Administration Office of the Supreme Court said, ""It is desirable to discuss on the premise of the abolition of the death penalty,"" and expressed its opinion to the National Assembly that it should be carefully reviewed for the 'life sentence without parole' promoted by the government and the ruling party . Congressman Cho Jeong-hoon proposed a partial amendment to the Criminal Code ."
N26	2023-09-01	Social	https://n.news.naver.com/mnews/article/056/0011557202?sid=102	KBS·MBC 전 이사장 ‘해임 집행정지’ 심문…다음달 중순까지 결론날 듯	■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!	Former KBS/MBC chairman interrogated for suspension of dismissal… It's likely to be finalized by the middle of next month	 Phone: 02-781-1234, 4444 . Email: kbs1234@kbs.co.uk.kr . Kakao Talk: Search 'KBS Report' and add a channel . Subscribe to KBS News on Naver and YouTube!
N27	2023-09-01	Social	https://n.news.naver.com/mnews/article/009/0005180052?sid=102	‘경찰관 추락’ 현장에 8명 더 있었다…마약 투약 정황에 출국금지	서울 용산구에 있는 한 아파트에서 경찰관이 추락해 숨지는 사고가 발생한 가운데 현장에 함께 있던 일행이 16명이었던 것으로 조사됐다. 경찰은 이들이 마약을 투약한 혐의가 있다고 보고 일행 15명에 대해 출국금지 처분을 내렸다. 이 사건을 수사 중인 용인경찰서는 이 경찰관과 함께 있던 일행 8명을 추가 확인하고 기존에 밝혀진 일행 7명을 포함해 모두 15명을 출국금지했다고 31일 밝혔다. 경찰은 기존에 입건된 7명의 진술 등을 종합해 이들 8명을 마약류관리법 위반 혐의로 입건하고 마약 간이시약 검사를 하고 있다. 앞서 경찰은 아파트 폐쇄회로(CC)TV와 먼저 일행의 휴대전화 연락 기록 등을 통해 8명의 신원을 특정했다. 이들 15명과 숨진 경찰관 A경장 등 모두 16명은 A경장이 숨진 채 발견되기 하루 전인 26일 오후 10시쯤부터 일행 중 한명의 거주지인 이 아파트 14층에 모인 것으로 조사됐다. 먼저 입건된 일행 7명 중 5명은 간이시약 검사에서 케타민·MDMA(엑스터시)·필로폰 등 마약류 양성 반응이 나왔고 2명은 간이 검사에 동의하지 않아 강제 수단을 통해 마약류 투약 여부를 검사하고 있다. 아울러 현장에서 주사기와 성분을 알 수 없는 알약 등도 압수해 정밀 감정중이다. A 경장은 지난 27일 오전 5시쯤 서울 용산구 아파트에서 숨진 채 발견됐으며 부검 결과 추락사한 것으로 나타났다. 당시 아파트에 있던 일행은 “운동 동호회로 모였고 A경장이 창문을 열고 투신했다”고 진술했다.	There were 8 more people at the scene of the ‘police officer crash’… Banned from leaving the country for drug use	 A police officer fell to his death from an apartment in Yongsan-gu, Seoul, and it was investigated that 16 people were at the scene . The police believed that they were suspected of taking drugs and issued a ban on departure for 15 people in the party . The Yongin Police Station, which is investigating the case, announced on the 31st that it confirmed 8 additional people who were with the police officer .
N28	2023-09-01	Social	https://n.news.naver.com/mnews/article/421/0007021723?sid=102	"""오늘이 마지막 진료 날입니다""…눈물바다 된 서울백병원"	"(서울=뉴스1) 박상휘 박혜연 박동해 기자 = 83년이라는 역사를 뒤로하고 인제대학교 서울백병원이 31일 진료를 종료했다. 어쩔 수 없이 떠나는 직원과 남는 직원 모두 서로를 위로했다. 조영규 서울백병원 교수협의회장을 비롯한 교직원 일동은 이날 병원 폐원 무효와 강제전보 취소를 요구하는 결의문을 발표했다. 교직원들은 ""여전히 서울백병원 폐원을 인정할 수 없으며, 폐원 결정과 진행 과정에서 발생한 불법과 부정에 관련된 자들을 모두 처벌해야 한다""고 요구했다. 담담히 결의문을 읽고 들은 교직원들은 금세 눈시울이 붉어졌다. 마지막 진료를 받고 떠나는 환자들에게 손을 흔들며 작별인사를 건네는 사이, 결의문을 낭독하는 자리는 눈물바다가 됐다. 결의문 낭독이 끝나고 삼삼오오 모여 마지막 사진과 인사를 건네는 교직원들의 얼굴에는 아쉬움과 억울함이 동시에 묻어났다. 이들은 서로서로 포옹하며 ""잘 지내라"", ""건강해라"" 등의 이별 인사도 나눴다. 오랜 기간 동안 서울백병원을 다녔다는 한 환자는 교직원들을 상대로 손수 마련한 떡을 나눠주기도 했다. 지하 1층 구내식당 직원들은 마지막 날이라는 점을 못내 아쉬워하며 특식으로 갈비탕을 준비했다. 이날 구내식당을 찾은 직원은 모두 197명, 함께 점심을 같이 하며 서로에게 ""고생 많으셨다""고 위로를 건넸다. 또 서울백병원의 마지막 환자가 될 수도 있는 남은 입원 환자도 이날 식당 직원들이 마련한 병원 식사를 마치고 오후 퇴원 수속을 마무리했다. 구내식당 직원 A씨는 ""'구내식당 밥이 정말 맛있다'는 칭찬이 내 자부심이었다""며 ""20년 가까이 근무했는데 이런 식으로 떠나려니 허무하고 참담한 심정""이라고 말했다. 인제학원 재단본부 측과 교직원 등에 따르면 지난 25일 서울백병원 사무직과 간호직 등 직원 약 400명의 인원이 상계백병원과 일산백병원, 부산백병원, 해운대백병원으로 일괄 전보됐다. 이 가운데 70% 이상의 인원은 부산행이 결정됐다. 전보 조치가 발표되기 전, 혹은 발표가 난 후 사직서를 낸 직원도 상당수다. 특히 육아와 고령의 부모를 모시는 직원들은 하루 아침에 부산으로 내려가라는 재단측의 요구를 받아들일 수 없었다. 더욱이 교수(의사)들의 근무지는 아직 결정나지 않아 당장 다음 날부터 빈 병원으로 출근해야 하는 상황이다. 부산 전보를 받고도 서울백병원에 남기로 한 직원들도 그대로 출근한다. 교직원들은 ""법인은 자신들이 통보한 진료종료일을 이틀 앞둔 29일 자로 전보 발령 동의서에 서명하지 않은 직원들까지 강제 전보 발령을 냈다""며 ""전보자는 각 병원에 소집하도록 압박하고 있으며 소집에 응하지 않을 시에는 인사상 불이익을 주겠다고 협박하고 있다""고 비판했다. 그럼에도 서울백병원에 남겠다고 다짐한 직원들은 출근을 계속하며 '투쟁'을 이어 나가겠다고 밝혀 재단과 교직원들의 갈등은 계속해서 이어질 것으로 예상된다. 또 9월 중순쯤 결과가 나올 것으로 예정되는 가처분 결과도 향후 폐원 과정에 영향을 줄 것으로 보인다."	"""Today is the last day of treatment""... Seoul Paik Hospital became a sea of ​​tears"	" Inje University Seoul Paik Hospital ended its treatment on the 31st . Staff who were forced to leave and those who stayed comforted each other . The faculty members demanded, ""We must punish all those involved in the illegality and irregularities that occurred during the decision to close the hospital and the process"""
N29	2023-09-01	Social	https://n.news.naver.com/mnews/article/011/0004232640?sid=102	50년 넘게 연락 없다가 아들 사망보험금 챙긴 친모…법원 판단은	50년 넘게 연락을 끊고 살다가 아들이 사망하자 보험금을 챙기려고 나타난 80대 친모가 고인의 사망 보험금과 관련한 소송에서 1심에 이어 항소심도 승소했다. 부산고법 2-1민사부는 31일 오후 ‘공탁금 출급청구권 확인’ 소송 항소심 선고공판에서 친모 A씨 승소 판결을 내렸다. 앞서 수산업협동조합(수협)은 법원에 A씨 아들인 김종안씨의 사망 보험금 2억3000여 만원을 공탁했었는데 A씨는 이 돈에 대한 청구권을 주장하며 소송을 제기했다. 재판부는 이날 선고 이전에 화해권고결정을 통해 A씨에게 김씨 사망 보험금의 일부인 1억원을 고인의 친누나인 김종선 씨에게 지급하라는 중재안을 제시했으나 A씨는 이를 거부했다. 선고 직후 누나 김종선씨는 “너무 참담하다. 우리는 동생 시신을 찾지도 못하고 있는데, 2살 때 동생을 버린 생모를 법원이 인정해 준다는 게 말이 되느냐”고 울분을 감추지 못했다. 이어 “이번 소송 진행 과정에서 친모 측이 동생의 집과 자산을 본인들 소유로 돌렸다는 것을 알게 됐다”며 “그걸 안 날 그 사람들을 다 죽이고 나도 죽으려 했지만 법을 바꾸려고 그러지 않았다”고 설명했다. 또 “부모 의무를 다하지 않는 사람은 법적 권리를 박탈해야 한다”며 “당연히 대법원까지 갈 것이고 윤석열 대통령과 한동훈 법무부 장관도 찾아갈 것이다”고 말했다. 김종안씨는 2021년 1월 23일 경남 거제 앞바다에서 어선을 타다 폭풍우를 만나는 바람에 실종됐다. 사고 이후 고인 앞으로 사망 보험금 2억3000여 만원과 선박회사의 합의금 5000만원 등 3억원의 보상금이 나왔다. 이 소식을 듣고 나타난 A씨는 민법의 상속 규정을 내세우며 “보상금을 가져가겠다”고 주장해 법정 다툼이 시작됐다. A씨는 고인이 2살이던 54년 전 자녀들을 버리고 사라진 뒤 지금까지 아무런 연락 없이 지내왔다. 김종선씨는 이처럼 양육 의무를 지키지 않은 부모의 재산 상속을 금지하는 일명 ‘구하라법’의 조속한 국회 통과를 촉구하고 있다. 서영교 더불어민주당 의원이 2021년 관련 법안을 내놨고, 법무부도 지난해 6월 비슷한 내용의 법안을 국회에 제출하는 등 이미 여러 법안이 국회에 올라왔다. 하지만 여야 정쟁에 밀려 논의조차 되지 못한 채 계류되고 있는 실정이다. 이들 민법 개정안은 가수 고 구하라씨의 오빠 구호인씨가 “어린 구씨를 버리고 가출한 친모가 구씨 사망 이후 상속 재산의 절반을 받아 가려 한다”며 이를 막기 위해 입법을 청원하면서 ‘구하라법’으로 불리고 있다. 이날 항소심 재판을 지켜본 ‘구하라법 통과 국민참여연대’의 김노영 소장은 “구하라법이 3년째 국회에 계류 중인데 오늘 판결을 보니 국민의 한 사람으로서 울분이 치솟는다”며 국회를 향해 구하라법의 조속한 통과를 촉구했다.	The mother of her son's death insurance after not contacting her for over 50 years... the court judgment	 After living off contact for over 50 years, when her son died, her mother in her 80s appeared to collect insurance money . Mr. A has not been contacted until now since her deceased abandoned her children 54 years ago when she was 2 years old and disappeared . Kim Jong-seon is urging the swift passage of the so-called 'Goo Hara Act' in the National Assembly .
N30	2023-09-01	Life/Cultures	https://n.news.naver.com/mnews/article/016/0002191219?sid=103	1∼7월 라면 수출액 7000억원 , 사상 최대…K-콘텐츠 확산 영향	"올해 1~7월 한국 라면의 수출액이 처음으로 5억달러를 넘으며 동기간 기준 사상 최대치를 기록했다. 주요 원인으로는 K-콘텐츠 확산이 꼽힌다. 한국 영화와 TV 예능 프로그램 등에서 라면을 먹는 모습이 노출되며 한국 라면에 대한 관심이 커졌다는 것이다. 1일 한국농수산식품유통공사(aT)와 관세청 등에 따르면 올해 들어 7월까지 라면 수출액은 5억2202만9000달러(한화 6920억원 가량)로 집계됐다. 기존 최대치였던 지난해 1∼7월 수출액(4억4334만1000달러)보다 17.7% 증가했다. 1∼7월 라면 수출액은 2015년부터 매년 늘었다. 2015년 1억2172만4000달러에서 2017년 2억309만2000달러로 2억달러 선을 넘었고, 2020년 3억5856만3000달러로 상승한 뒤 지난해에는 4억4334만1000달러, 올해 5억달러대를 기록했다. 연간 기준으로 지난해 7억6543만달러를 기록한 라면 수출액은 올해 10억달러를 돌파할 가능성도 있다. 1∼7월 라면 수출량은 2015년 3만304.7t에서 올해 13만4790.5t으로 4.4배가 됐다. 해외에서 한국 라면에 대한 수요가 증가한 주요 원인으로는 K-콘텐츠 확산으로 분석됐다. 영화 '기생충'에 나온 '짜파구리'(농심 짜파게티와 너구리)는 실제 해외에서 큰 주목을 받았다.농심 관계자는 이와 관련, ""한국 문화가 점차 인기를 끌며 한국 라면도 함께 주목받기 시작했다""며 ""2020년 기생충 아카데미 수상, 방탄소년단(BTS) 효과를 기점으로 큰 폭의 성장세를 보이고 있다""고 말했다. 소셜미디어(SNS)로 인해 트렌드의 확산 범위는 더 넓어졌다. 삼양식품 불닭볶음면의 경우 BTS 지민이 라이브 방송 등에서 먹는 모습이 화제가 되며 이 제품을 먹는 SNS 챌린지가 각국에서 진행되기도 했다. 코로나 팬데믹으로 간편식 특수가 지속된 것도 한국 라면 수출에 긍정적인 영향을 미쳤다. 업계 관계자는 ""한국 라면은 한 끼 식사 개념으로 깊은 맛과 충분한 영양을 제공하고 한국 음식문화를 함께 전하는 장점을 가지고 있다""고 설명했다. 해외 각국에서 수요가 늘며 각 라면업체는 생산량을 늘리기 위해 생산시설 증설에 나서고 있다. 삼양식품은 지난해 5월 수출용 제품을 전담 제조하는 밀양공장을 준공한 데 이어 올해는 이 공장 부지에 2공장을 신설하기로 결정했다. 농심은 지난해 미국 2공장을 완공해 공급량을 확대했고, 이르면 2025년 미국 3공장 착공에 나선다.미국 사업이 성장세를 보이자 농심은 오는 2030년까지 미국 라면시장에서 1위에 오르겠다는 목표를 제시하기도 했다. 업계와 학계에서는 앞으로 한국 라면에 대한 수요가 더 증가할 것으로 보고 있다. 삼양식품 관계자는 ""K-콘텐츠의 세계화와 더불어 K-푸드 수요가 전 세계적으로 더 늘어날 것으로 보인다""며 ""엔데믹(감염병의 풍토병화)과 인플레이션으로 합리적 소비 니즈(요구)가 늘었고, K-콘텐츠 확장에 따른 K-푸드의 수요가 더해져 한국 라면 매출은 지속 확대될 것으로 전망한다""고 말했다. 서용구 숙명여대 경영학부 교수도 ""MZ세대를 중심으로 한국 라면에 대한 수용성이 높다""며 ""수요 증가세는 이어질 것""이라고 내다봤다."	From January to July, exports of ramen reached 700 billion won, the highest ever... K-Content Spreading Impact	 From January to July this year, exports of Korean ramen exceeded $500 million for the first time . The amount of ramen exports until July of this year was 522,029,000 dollars (approximately KRW 692 billion) It increased by 17.7% from the previous peak of exports (443.341 million dollars) of last year . The main reason is the spread of K-content .
